text,bin_toxicity,lang,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit,pred_toxicity,pred_obscene,pred_insult,pred_identity_attack,pred_threat,pred_severe_toxicity,pred_bin_toxicity
{USERNAME}: NEUROPE BOLI DUPA - najpierw nie zgadzaja sie totalnie z polityką PISIorów - a poźniej gdy widzą gdzie jest wieksze poparcie to kręcą kota ogonem - PO ostatnio możemy przyjąć million to nie problem - Po kiedys mozemy przyjać każdą ilość uchodzów - NIE ma wiekszych debili na opozycji niz PO,1,pl,,,,,,,,0.06809398531913757,0.003750004805624485,0.001720402971841395,0.0008166854968294501,0.0006188927800394595,0.00026476741186343133,0
"{USERNAME}: o, mityczna lewica coś znowu niby powiedziała xD",0,pl,,,,,,,,0.0041706757619977,0.0003522024489939213,0.0002923035353887826,0.00019614487246144563,0.00013687676982954144,9.708715515444055e-05,0
"> Czego chcesz od [surname]?
> od [surname] to się #!$%@?, jedyny polityk który coś ogarnia

{USERNAME}: {USERNAME}: Naprawdę nie widzicie tego jak niskie ma ta kobieta IQ i jakimi emocjonalnymi pierdołami się zajmuje? To lalkarka i tylko tyle. Jej elektorat to takie małe ORMO.",0,pl,,,,,,,,0.08362264931201935,0.006132521666586399,0.002455152804031968,0.0009064564947038889,0.000697997456882149,0.0003258033830206841,0
{USERNAME}: Platforma też ma swoje media. Wiele lokalnych mediów to tuba samorządów PO.,0,pl,,,,,,,,0.025028523057699203,0.0011137652909383178,0.0008176300907507539,0.0004043082008138299,0.0002452265762258321,0.00013569147267844528,0
"{USERNAME}: ale co niezrozumiałe? Masz magistra i drugiego po podstawówce, tego po podstawówce zatrudniłeś za 2000 zł, bo łatwiej było, a tego magistra za 2500, bo akurat nie było chętnych z pocałowaniem w kręcę za 2000, pracują na produkcji przy spawaniu płotów, robią efektywnie tak samo, więc ten po podstawówce ma dostać kasę jak magister. Tyle.",0,pl,,,,,,,,0.04130346328020096,0.0034040745813399553,0.001358187641017139,0.0006221982184797525,0.0004934106837026775,0.0002378737844992429,0
"A tymczasem z obecnej top listy o ile kojarzę wykonawców to utworu żadnego 
 źródło: spotify.jpg",0,pl,,,,,,,,0.03146100044250488,0.0027965365443378687,0.0010186736471951008,0.000339178106514737,0.0002973934169858694,0.0001762962492648512,0
"{USERNAME}: papaja się wrzuca do pieca, tak jak on małe dzieci do pieca wrzucał w Auschwitz",1,pl,,,,,,,,0.05268751084804535,0.0017979146214202046,0.0014969140756875277,0.002123807789757848,0.0007284910534508526,0.00026575985248200595,0
"{USERNAME}: ten p9jedynek to chyba jedna z najlepszych scen w tym serialy. Bodaj 7 odcinek drugiego sezonu.
A najbardziej mnie rozbawila rozmowa na temat bzykania kleopatry, jak otrzymal rozkaz????",0,pl,,,,,,,,0.04193103313446045,0.0019676266238093376,0.0011609731009230018,0.00045890550245530903,0.00038521402166225016,0.00016635651991236955,0
"{USERNAME}: no nie wiem, tam jest sporo huraganów ¯\_(ツ)_/¯",0,pl,,,,,,,,0.04212048277258873,0.0020230156369507313,0.001149652642197907,0.0004410348483361304,0.000376150623196736,0.00016265263548120856,0
"{USERNAME}: Chciałem kupić maseczki z Chin i podzielić się ze służbami, ale sprzedaż do Polski jest zablokowana. Podziękujmy rządowi. Została mi jedna sztuka, którą po prostu wygotowuję. A inne kraje? Mogą sobie normalnie zamówić super maseczki 3M, ich państwa składają zamówienia na miliony sztuk, każdy się może zabezpieczyć. U nas? Nawet gdybym chciał kupić z 1000 sztuk i przekazać ratownikom to NIE MOGĘ, BO NIE. Jebać ten rząd, szmaciarze bez godności i szacunku do służb, które walczą o nasze życie",1,pl,,,,,,,,0.07181338965892792,0.006072253454476595,0.0022187912836670876,0.0010786359198391438,0.0007220476982183754,0.00036530153010971844,0
"Orange ma ok 8 mln abonentow mobile postpaid. Zalozmy nie zalogouje sie polowa. To daje 4 mln x 5 zł = 20 mln zł extra miesięcznie, 240 mln extra rocznie. A ci ktorzy sie zaloguja, zobacza ze moga tam zalatwic wiele spraw z ktorymi dzwonili na infolinię, wiec nie beda juz dzwonić, a Orange będzie mogl zwolnic pare osob z infolinii i zaoszczędzić kolejne kase.",0,pl,,,,,,,,0.07657136768102646,0.004910282324999571,0.0022420475725084543,0.0012468933127820492,0.0007726471521891654,0.00032170111080631614,0
"{USERNAME}: nie gadaj głupot. Lewactwo jak ten czajnik powyżej bierze się z kontestacji społeczeństwa, w którym trzeba pracować na pozycję, która nie jest imponująca. Pedały nie mają tu nic do rzeczy, bo jeszcze trzydzieści lat temu takie grodzkie domagały się umieszczania ich w obozach śmierci jak w związku radzieckim. Lewactwo to lewactwo i nie mieszaj do tego orientacji seksualnej, czy kalectwa umysłowego (literki t, q i dalsze).
Tym lewackim pojebom chodzi tylko o niszczenie społeczeństwa. 
Pewnie gejów jakieś nieprzyjemności mogą grozić ze strony prawaków, ale to lewacy z byle powodu (często dla funu) niszczą wybranych ludzi.",1,pl,,,,,,,,0.07089114934206009,0.005457563791424036,0.00226249685510993,0.001431044191122055,0.0008047550218179822,0.0003834421804640442,0
"{USERNAME}: Jak kupowałem działkę budowlaną to zajęło mi to prawie 2 lata. Niektóre ogłoszenia widzę, że po roku czy półtora pojawiają się ponownie, w atrakcyjnej cenie. 
 Jadę do biura nieruchomości, umawiam się na oglądanie (dogaduje termin aby pasował mi i żonie) i pani na miejscu mówi, że co prawda ta oferta która mnie interesowała jest nieaktualna ale mają jeszcze kilka ofert z tej okolicy (oczywiście wszystkie 30% do 50% wyższe ceny). (jak sami przejeżdżaliśmy obok tej działki później to już wylane były fundamenty więc specjalnie oszukiwali).
 
 Wtedy zacząłem szukać działek na google, żonka doskonale ustalała lokalizacje po zdjęciach i 3 na 4 działki to były ich stare oferty, na niektórych już stały gotowe domy.
 
 Ostatecznie udało mi się trafić na super okazje na olx. Biuro nieruchomości sprzedawało tą działkę przez rok - w ofercie zdjęcia, na których widać las na działce mimo, że był teren wykarczowany i jako tako uprzątnięty. Właścicielka wstawiła trochę taniej ofertę z aktualnymi zdjęciami i pół godziny później oglądaliśmy działkę i od razu umowa przedwstępna (z zadatkiem) i poszło.",0,pl,,,,,,,,0.01727682165801525,0.0012868812773376703,0.0007437457097694278,0.00039023798308335245,0.00031411947566084564,0.00015785580035299063,0
Ukamienować ta nazistke ! XD,1,pl,,,,,,,,0.6198318004608154,0.02020774409174919,0.01832587644457817,0.04451372101902962,0.00529383635148406,0.0022408843506127596,1
"> Płacą ci za pisanie takich bzdur?

{USERNAME}: Bo co? Bo powiedział prawdę? 
PO zachęcona przez niemcy robiła co mogła by polepszyć stosunki z rosją, tak jakby kretyni dostali amnezji co ruscy robili w Gruzji czy czeczeni. 
Sprawe smoleńskiej katastrofy też po macoszemu potraktowali, zaufali rosjanom przez co do dzisiaj nie mamy ani skrzynek ani wraku. ¯\\_(ツ)\_/¯
A przypomnieć ci jakie cyrku odwalali w gazporcie? Jak przy budowie pracował agent GRU? Albo jak zaszufladkowali plany na baltic pipe? Pamiętasz najdroższy gaz w europie i super kontrakt podpisany przez ich koalicjanta? ( ͡° ͜ʖ ͡°)

Peło prowadziło wiernopoddańcza politykę zagraniczną, taka prawda. Byli tak bardzo pro rosyjsko-niemieccy że aż [surname] i [surname] im to wypominali, kurwa [surname] I [surname] XD",1,pl,,,,,,,,0.08645738661289215,0.006626435089856386,0.002413678914308548,0.001247267471626401,0.0008415682823397219,0.0003907846985384822,0
"{USERNAME}: to ją wypierdol ze znajomych, po co ci była w znajomych?",1,pl,,,,,,,,0.007668947335332632,0.0004735727561637759,0.0003984021896030754,0.00021219730842858553,0.00013921716890763491,9.531370596960187e-05,0
"{USERNAME}: Autor w ciągu 15 dni od zakupu nie założył „dyskusji” na Alli (ba, nawet tego TV nie rozpakował), więc Alli jako platforma się wypięła po przekroczeniu tego czasu.
 Autor skontaktował się bezpośrednio ze sprzedającym, który też się wypiął i finalnie przestał odpisywać. Do tego na koniec zaktualizował parametry (usunął część danych) z oferty tego TV. Odsyłał też do Alli po refunda, ale Alli wypięło się też na praktycznie wszystkie inne kwestie, łądznie z praktykowaniem blokowania wiadomości do sprzedającego gdzie w linku do testu tego TV na YT udowadniał, że dostał bubla.
 Opinię na Alli można było wystawić też do 15 dni. Zdecydowana większość aukcji nie obsługuje już też PayPala aby zrobić refunda.
 Także finalnie po tych 15 dniach, żadnego zwrotu, refunda, rękojmi ani też pewnie gwary.
 Na Alli są też wałki że czasem sprzedawcy nie odbierają zwrotów, więc Alli uważa, że nie ma podstawy do zwrotu, bo towar nie został zwrócony xD
 Tak naprawdę jedyną sprawdzoną opcją w tym przypadku jest chargeback z karty.
 
 Złota myśl: na Alli nie kupuje się rzeczy droższych niż 2-3 stówki, lepiej dopłacić kilka % i kupić na naszym rynku z całą ochroną konsumencką.",0,pl,,,,,,,,0.01306693535298109,0.0011610188521444798,0.000653557654004544,0.00033743513631634414,0.0002913978532887995,0.00014999322593212128,0
"{USERNAME}: My w PRLu mamy jeszcze lepiej. Idziesz na pocztę, robisz w okienku przekaz i nie musisz nic podawać. #pdk",0,pl,,,,,,,,0.021685482934117317,0.0016129161231219769,0.0007969466969370842,0.00036510813515633345,0.0002718695905059576,0.0001529226719867438,0
"{USERNAME} jebanie normictwa to mój obowiązek, aha i won z tagu",1,pl,,,,,,,,0.018353167921304703,0.0007963117677718401,0.000677467614877969,0.0003285942948423326,0.00025667439331300557,0.00011349457054166123,0
"{USERNAME}: wszystkie p0lki to rezerwuary wszelkiej masci wirusow i grzybow. W zadnym innym kraju nie widzialem tylu reklam na swedzenie pohwy i uplawy jak w PL
swiadczy to ewidentnie tak samo jak i ten profil ze wiekszosc naszych witaminek to goscinne w kroku puszczalskie k*rwy",1,pl,,,,,,,,0.25815901160240173,0.02329999767243862,0.006846669130027294,0.0030922589357942343,0.0016293724766001105,0.000906171917449683,0
"{USERNAME}: problemem jest to, że cierpi na chorobę wszystkich dzisiejszych ekranizacji: niewiele ma wspólnego z pierwowzorem",0,pl,,,,,,,,0.019438548013567924,0.0010058570187538862,0.000683769176248461,0.00037563566002063453,0.0002951183123514056,0.00013527896953746676,0
"Wystarczy spojrzeć na foto, typowa jebnieta co to nie lubi chłopów. Olewać takie feminoidy. Szkoda czas na wariatki.",1,pl,,,,,,,,0.3142710328102112,0.0169747956097126,0.0075950720347464085,0.004342600703239441,0.0016098689520731568,0.000815579725895077,0
"

            {USERNAME}: że co? Naród polski jasno pokazał, że ma w dupie sytuację służby zdrowia i to nie raz. Jeszcze by pewnie zmniejszył PKB na NFZ by było na czołgi. Więcej zgodnie przez brak dofinansowania NFZ i patologię niedofinansowania niż od wojny z [surname]... Byłeś na proteście lekarzy?                			",0,pl,,,,,,,,0.036640364676713943,0.0024134390987455845,0.0011869267327710986,0.0005142870359122753,0.000384176877560094,0.00019586323469411582,0
"Wydaje mi się, że Gruzja musi być ładnym i bezpiecznym państwem. Bo wszystkie menty przyjechały do Polski #!$%@?.
Na jakich zasadach oni są wpuszczani?!",0,pl,,,,,,,,0.35885339975357056,0.015885954722762108,0.005740353371948004,0.002369058085605502,0.0019993160385638475,0.000820702058263123,0
{USERNAME}: ja myślęże to z powodu tego że piłka jest okrągła. Jakby grali kwadratową to by tego nie było ( ͡° ͜ʖ ͡°),0,pl,,,,,,,,0.00906245969235897,0.0007029467378742993,0.000490716309286654,0.00023697552387602627,0.0001784583873813972,0.00011323318904032931,0
{USERNAME}: Ja bym dał więcej papieża. ( ͡° ͜ʖ ͡°),0,pl,,,,,,,,0.0012413226068019867,0.0002157470880774781,0.00019278182298876345,0.0001456135360058397,0.00010122382082045078,0.00010053630103357136,0
"Gee it look s like the deplorables have a voice...
That means 95% of the population has something to cheer for!
Yippee!!!",0,eng,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.09123703837394714,0.0011921830009669065,0.005475983954966068,0.0013541236985474825,0.0003492444520816207,0.00016849764506332576,0
"Playing great,  love to watch him play.. He is doing a great job.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007746018818579614,0.00018181517953053117,0.000175225010025315,0.00014470085443463176,0.00013119896175339818,0.00011790311691584066,0
"O M G, if she reaches the Dreaded Menopause while locked up behind bars, SHE will be a Tasmanian Devil upon release.  Keep her in prison.  She deserved MORE time than she got.  Wicked, Wicked, Female.",0,eng,0.45945945,0.04054054,0.013513514,0.054054055,0.4189189,0.21621622,0.0,0.945450484752655,0.18423427641391754,0.5323294401168823,0.1836889684200287,0.06964199990034103,0.021033508703112602,1
"Your dark glasses are shading reality for you!  Considering I was a teacher, I thinnk I would know!  And, research conclusions can come out in whatever way the researcher wants generally.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01580636389553547,0.00042012601625174284,0.000676698808092624,0.00028408344951458275,0.00021879897394683212,9.919122385326773e-05,0
They hope to write books about their experiences and make their money in doing so.,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007093160529620945,0.00015919840370770544,0.00018659689521882683,0.0001665298332227394,0.0001534118055133149,0.0001279375283047557,0
"LW#1:  I'm sorry that you had to endure more years of pain than necessary, but you need to let it go.  Even if she had taken you to the doctor, they might not have diagnosed your for years, and even if they did, you might not have been agreeable to the treatment.  I have a friend like that, whose parents sought help when she was a teenager, but she refused to cooperate until she was in her 40s.

Is it really an apology if you have to demand it?  You better provide her a script that uses the exact words that you want her to, or you'll still be holding onto this because she didn't apologize ""correctly"" and about the things you think she should apologize for. 

Or let it go and heal from that point on.  That's your responsibility, not your mother's.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022429395467042923,0.00019440009782556444,0.00026254955446347594,0.00017309033137280494,0.00013451029371935874,9.352927008876577e-05,0
"Ironically, Fairbanks ""offered"" the City of Nome participation in the Lend-Lease event several several, years ago.
The Gold Rush city did not respond which included a "" monument "" . NOME was the LAST staging airport for the Russian crews to depart US soil. Many of the aircraft ""never made it to Nome from Fairbanks"". No US personnel were permitted to cross the Bering Sea to the Soviet Union on board the aircraft.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000561943743377924,0.0001886337122414261,0.00018058209388982505,0.00014655155246146023,0.0001284246245631948,0.0001302539458265528,0
"If PPS thinks adding abatement of long-ignored lead in schools to the proposed bond measure will make it more attractive they're sorely mistaken. I assumed all of the other money PPS has been getting all these years included an expectation that the district do no harm. Failing at this basic obligation has destroyed the last shred of credibility PPS had. 

PPS wants voters to fund a new bond, while taxpayers continue to pay on the old (2012) bond. A cynic could imagine they're a little glad for the lead scare, it's given them a new talking point in their fundraising efforts.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013780889566987753,0.00019315423560328782,0.00023018495994620025,0.00015146956138778478,0.00010542383824940771,9.509101073490456e-05,0
"Gme 1 was pretty even, NYR got a seeing eye goal early and it held up.

Vos Canadiens executed the game plan they wanted, but were beaten by a great game from the other team's goalie.  Not sure, but think that's happened before here or there in the playoffs.

So, let's not overreact too much, regular overreacting would suffice in this situation.

Give Lundqvist credit for a good game, move on.  He is not likely to repeat the performance every game, more likely this was a 1-off.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007732950616627932,0.00018090661615133286,0.000185738448635675,0.00013885785301681608,0.00011927115701837465,0.00011123588046757504,0
Buh bye.,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008830907754600048,0.0004720660508610308,0.000436888774856925,0.00021913133969064802,0.00013950765423942357,9.956781286746264e-05,0
"Sorry the Dems were exposed for being frauds, cheats and corrupt...fortunately for you that you are an American and get to ride this train with the rest of us...lucky us.",0,eng,0.4,0.0,0.0,0.0,0.4,0.1,0.0,0.5677387714385986,0.030655914917588234,0.195761576294899,0.06834544986486435,0.0021165735088288784,0.002077477052807808,1
"If they have access to much larger tax deffered pension plans than everyone else (ie judges) i would consider that having their own rules.  Raising the rrsp limit (and putting provisions for smb owners to withdraw for their business) for all would be a reasonable outcome from all this, perhaps with a boost for those with who pursue prolonged skills training.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704279174096882,0.0001765468914527446,0.0001828398380894214,0.00014743991778232157,0.00013941616634838283,0.00013013080751989037,0
Beautiful story.,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006325089489109814,0.0001957963831955567,0.00018144214118365198,0.00014311744598671794,0.00011942387209273875,0.00012581241026055068,0
Why is this libelous trash comment still here?,0,eng,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.47585371136665344,0.027793854475021362,0.019695743918418884,0.0008890717872418463,0.00034643898834474385,0.0005574054666794837,0
"As housing density and our population increase, can we expect better, safer, more affordable, and more frequent public transit to serve them? Expecting TriMet to ""turn a profit"" at the fare meter, and maintaining only the most profitable routes ignores the lasting improvements to livability that public transit offers to all residents, and especially residents who can't afford to live where they work. Would you be willing to fund public transit at a higher rate in order to make the service and visible security changes that could improve commute times, ridership, and visitors' perception of safety? How would you propose to fund those changes?",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006125114159658551,0.00016907638928387314,0.00018187084060627967,0.0001528738357592374,0.0001397467713104561,0.0001273007073905319,0
"You know what, as soon as I saw that sow and cubs in the meadow I would have had the gun out. I wouldn't wait for her to charge me before getting the gun out, they can cover a tremendous distance very quickly. Good grief. And I would have used the gun, not the bear spray!",0,eng,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.004060561768710613,0.00028789768111892045,0.000289791205432266,0.00022698362590745091,0.00020022086391691118,0.00010923043009825051,0
"Just curious, but how did you know which parents were educated and which were not?",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006467297789640725,0.00017254687554668635,0.00018535490380600095,0.00014811799337621778,0.00012127908848924562,0.00012239321949891746,0
how about the kick the left to the curb party since it is clearly the reality coming!,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017087147571146488,0.0001929775025928393,0.00020410330034792423,0.0001674083323450759,0.00010794935224112123,9.71879344433546e-05,0
You should report them.  It ought to go on their permanent record.,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006063313921913505,0.00018228142289444804,0.00018445414025336504,0.0001493564050178975,0.00013756986299995333,0.00013084989041090012,0
I tend to agree!,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000631156493909657,0.00020627411140594631,0.00018451835785526782,0.0001512660674052313,0.0001294329558731988,0.00013360779848881066,0
Kevin Falcon would be a far more sensible choice as BC Liberal leader.,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006707106367684901,0.00018643273506313562,0.00018952575919684023,0.00015616585733368993,0.0001400919136358425,0.00012634861923288554,0
"'Our efforts will be to continue to sew the seeds' To the editor, perhaps you meant 'sow the seeds'",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006089334492571652,0.00017299578757956624,0.00017945693980436772,0.00014457122597377747,0.0001356746506644413,0.00012501761375460774,0
"Freedom to follow a belief ends where the subjugation of gender or orientation begins.

Ask yourself why so many belief systems also entail a lack of equal and inclusive rights for both genders, or for sexual orientation.

You may want to live in that sort of intolerance, but as a child of the 70s, I don't want my future grandchildren growing up in it.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010044342838227749,0.00038734835106879473,0.0004673271323554218,0.0004034500161651522,0.00019075750606134534,0.00011210660159122199,0
I see the chinks invadng the western provinces - we let the foreigners with money put original home grown canadian generations on the street - it aint right - I like chinks - nice people but they are screwing up the canadian real estate market - along with east indans and other rich foreigners,0,eng,0.16666667,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.01725323684513569,0.0024501988664269447,0.003309347666800022,0.007993796840310097,0.0005370890139602125,0.0006858796114102006,0
"When next step was first built it had no laundry and inadequate bathrooms too. We brought in Laundry machines and more bathrooms later.  First the electric, plumbing and hot water had to be upgraded to handle it. Main priority was get the place open so people had a stable to rest at night and not keep getting tickets and fines for sleeping",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007961785886436701,0.0001816507283365354,0.00020565945305861533,0.00017175995162688196,0.00013876694720238447,0.00012817405513487756,0
A true waste of money. Coals to Newcastle. These programs work in areas where there are lots of tourists. Eugene? Dumb as can be….,1,eng,0.6956522,0.014492754,0.072463766,0.0,0.6376812,0.014492754,0.0,0.4945140480995178,0.030576223507523537,0.08570396900177002,0.0034819990396499634,0.00037770342896692455,0.0006660475628450513,0
Sometimes croaking has benefits.,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022619091905653477,0.0002244914649054408,0.00022929257829673588,0.0001672516664257273,9.541445615468547e-05,9.23414045246318e-05,0
Just most rad!,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025726020336151123,0.0008677932200953364,0.001102871261537075,0.0003714574850164354,0.00019824733317364007,0.00012781962868757546,0
"How about the very, very slow moving traffic with the trial re-striping of S. Willamette...
taking away 2 vehicle lanes and breathing in the extra emissions-16,000 cars/day, buses, fire trucks, ambulances, bikes and the sardine-style housing rezoning hoped for by Envision Eugene.  

Kitty and Company seems to be trying to bring """"Beijing Look""""  to Eugene.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006396850803866982,0.00017984460282605141,0.00017980513803195208,0.00014242954785004258,0.00012742205581162125,0.00012149206304457039,0
"I'm glad you love it. Venezuela has nothing whatsoever to do with training the police in the United States, but you've been saving that up for a while, I'm sure.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005737973842769861,0.00018318885122425854,0.00016921895439736545,0.0001435831654816866,0.00013487671094480902,0.000129318970721215,0
No... way more bankrupt.,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886710584163666,0.002721400698646903,0.007105414289981127,0.000753403059206903,0.00028762142756022513,0.0001909174316097051,0
"Still pretty amazing how this fact never came to the Canadian public's attention during the Ghomeshi trial :

http://www.canadalandshow.com/ghomeshi-judges-son-works-marie-heneins-brother/",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005806938861496747,0.00018206273671239614,0.00017511294572614133,0.0001451530260965228,0.0001255469542229548,0.000126973885926418,0
"CHina poisons millions with their export

Year  2016 Nigeria received plastic rice from china mixed with real rice to fee the poor and hungery.

Year 2008   Melamine in children's milk and formula, 2008 , 53,000 children ill from milk formula  and many dead from  nephrolithisasis.

Year 2016 Toxins like lead and cadmium , dangerous to children's health found in children's jewellery exported to Canada, USA and elsewhere.

How innocent is China?  Western journalists don't smear CHINA , the expose China production , willing not only to poison their own babies but globally as well.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021902423352003098,0.0005372448940761387,0.0012676380574703217,0.0024656562600284815,0.0003982223861385137,0.00022721120330970734,0
But a life was lost why wouldn't she think about leaving the state to avoid prosecution?,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001417791354469955,0.00016438739839941263,0.0002399566728854552,0.00018539978191256523,0.00011352715955581516,0.00010750096407718956,0
"Sorry formerlyrb, most of the hatred comes from people like you.  I'm sure I have lived longer in Alberta than you.  I love the Province, but your hatred and bitterness is embarrassing to me and many Albertans.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27867624163627625,0.001467290217988193,0.012026729062199593,0.007252917625010014,0.001649308716878295,0.0003255273913964629,0
"Oil fields decline by about 5 percent a year on average. It takes a lot of investment to maintain current production. Three years of low prices has already pushed future investment requirements.

And electricity is still mainly produced by coal and natural gas. Coal happens to be a lot dirtier than oil.

Cars may be electric in 7 years. What about aircrafts, ships, etc? There is no electric substitute there.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008282452472485602,0.00017664421466179192,0.00017728068633005023,0.00014782366633880883,0.00011510182957863435,0.00011003205145243555,0
"Not one of your better comments motley.  No evidence of the enlightened search for truth or reason that you are capable of displaying.  Answer me this.  Over the five years of the jail levy and the concomitant radical increase in number of available jail cells at the Lane Co. Jail.  How much did crime rates fall.  I don't know the answer, but the value of jail is to be determined through its efficacy in reducing crime.  Did it work?",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022902479395270348,0.00021753922919742763,0.0002387041604379192,0.0001636154920561239,0.00010502849909244105,8.850541053107008e-05,0
"The Constitution was interpreted as not guaranteeing citizens (outside of ""militia"" members) the right to ""carry arms"" for two centuries, at least.
""The Supreme Court disagreed, however, saying ""in the absence of any evidence tending to show that possession or use of a 'shotgun having a barrel of less than eighteen inches in length' at this time has some reasonable relationship to the preservation or efficiency of a well regulated militia, we cannot say that the Second Amendment guarantees the right to keep and bear such an instrument.""  This was a 1939 ruling. (livescience.com)
In 2008, the Supreme Court did affirm absolute gun ownership outside of militias. 
I think we agree there is a problem, that some of your suggestions should be looked at. However, since many Americans are paranoid about their own government, it's hard to be optimistic.",0,eng,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0006313527119345963,0.00018207852554041892,0.0001755842677084729,0.00014988398470450193,0.00012467321357689798,0.00012289457663428038,0
You're free not to shop there. Isn't that great news? Be happy!,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008835757616907358,0.00016062974464148283,0.000186870718607679,0.00014520894910674542,0.00013281439896672964,0.00010895809100475162,0
"He will be a very good and possibly great Supreme Court justice. There are dozens of effusive testimonials from people who have known him and worked with him, including many liberals and Democrats. People who are interested can also look for speeches from him on youtube. The notion that he is ""against the little guy"" or ""for corporate interests"" is simply ignorance.

The attempt to fillibuster Gorsuch is not just shameful, it is stupid. Democrats have pulled the rug out from under their own feet. If the middle-leaning Kennedy or one of the old Democrat-appointed justices retires or passes away, they will have no recourse. They threw away their ace of spades for nothing except to placate the far-left.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011317451484501362,0.0004905032692477107,0.0008024711860343814,0.0007846962544135749,0.00029628994525410235,0.00014869295409880579,0
"The original pipeline is already there, so I fail to see how a new pipeline would ""really hurt us"". Do these people even hear how stupid they sound? Just more lower rainlander obstructionists (they multiply like flies down there). Maybe they should look at the farms in the area, and the runoff from them, if they're actually concerned about water quality.",1,eng,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.05751127749681473,0.001564592239446938,0.0070456573739647865,0.0007150876335799694,0.00023385359963867813,0.0001657357206568122,0
"Thanks, Obama!",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016883926000446081,0.00019737651746254414,0.00019364307809155434,0.00017671832756605,0.00010983905667671934,9.540353494230658e-05,0
"No, panhandling is not one of the many manifestations of abject poverty as I and my Chickasaw family clearly demonstrate. Professionally begging on street corners to get out of ones obligation to work and support themselves by leeching off others is not abject poverty. Even Kitty Piercy finally admitted that when admitting she lied when she said there is no difference between homelessness and  vagrant leeches a fool calls a traveler.",0,eng,0.3,0.1,0.1,0.0,0.4,0.0,0.0,0.03727307915687561,0.0018770911265164614,0.0027973547112196684,0.0006706601125188172,0.0002500579576008022,0.0001528107386548072,0
So we don't make any money off the 12.5% royalty barrels we get? We don't make any money off lease sales and lease retention payments?,0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006960286991670728,0.00017374198068864644,0.00017715648573357612,0.00013875860895495862,0.00012297816283535212,0.00011355281458236277,0
"In the old days the Japanese Canadians were put in concentration camps without a trial. 

And let's not forget that Neo-Nazi parties are not explicitly banned today. Even though the Nazis killed a lot more Canadians than anyone from the Middle East.",0,eng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016259970143437386,0.001033660490065813,0.0014253793051466346,0.00812475010752678,0.0007686404278501868,0.0005940423579886556,0
