,text,bin_toxicity,lang,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit,pred_toxicity,pred_insult,pred_obscene,pred_identity_attack,pred_threat,pred_severe_toxicity,pred_bin_toxicity
138,"These ""alaskans"" sound like a bunch of fnken slaves! They aren't alaskans but crybabies who are afraid of being left without a parental figure to take care of them. Always preferring job security and status quo over brutal freedom. Tundra ain't California. Annoying.",1,eng,0.6,0.2,0.3,0.0,0.6,0.3,0.0,0.6279610991477966,0.18592646718025208,0.09035760909318924,0.10730154067277908,0.0026387448888272047,0.0046511502005159855,1
139,"Trump is comically thin-skinned and the press is making him look stupid, so of course he's going to do whatever he can to sideline them, try to lift up those ""alternative"" news outlets that are friendly to him to take their place, and make up whatever positive spin he can to convince himself, and his followers, that he's on top of his game.

When it doesn't work he's going to get frustrated and bored, and then someone like Jared Kushner will be the functioning president, forwarded in the next election cycle as Trump's successor---And Trumpkins across the nation will fawn all over him, for whatever that'll be worth.  

Hopefully the economy won't be in a tailspin by then, but if it is, they'll have a newly minted democratic congress and senate to blame it on...",1,eng,0.7,0.0,0.2,0.0,0.6,0.0,0.0,0.14997121691703796,0.032549649477005005,0.006362922489643097,0.005705325864255428,0.000692187633831054,0.0004711375804618001,0
140,Are you trying to say that black people are more likely to be mentally ill murderers?,1,eng,0.7297297,0.054054055,0.027027028,0.08108108,0.6081081,0.7027027,0.0,0.7756848335266113,0.15511050820350647,0.0545920766890049,0.5743606090545654,0.017964880913496017,0.01579291932284832,1
141,"Jan, in all honesty I could always appreciated a women who could suck start a Harley...irregardless of her politics or cooking ability.",1,eng,0.9,0.2,0.5,0.0,0.3,0.1,0.7,0.5815098881721497,0.16218778491020203,0.43977025151252747,0.0048371003940701485,0.0007973052561283112,0.004490656778216362,1
142,"Trump has been around this long only because he’s a white guy with tons of white privilege. He should have been gone a long time ago, especially after screaming “tell ‘em to go f**k themselves” at a campaign and bragging about being able to grab women by their pu**y because he’s rich and famous.",1,eng,0.8125,0.1375,0.7,0.0125,0.6625,0.3375,0.2125,0.8904982805252075,0.5261071920394897,0.7873219847679138,0.3610478341579437,0.012822379358112812,0.06818746030330658,1
143,I hope all you Far Left whiners don't go out and commit suicide based on the Comey hearing today.  Your leadership and the news media has led you over the cliff with their fictitious articles and speeches.  You need to go back to the election and not accept the false narrative that Clinton lost the election because of the Russians.  Clinton lost because she was a poor candidate under investigation by the FBI.  Get over it.,1,eng,0.7,0.0,0.0,0.1,0.7,0.0,0.0,0.2845703959465027,0.008479411713778973,0.003555279690772295,0.005751459859311581,0.08934184163808823,0.0020558792166411877,0
144,"That idiot, Pelosi, was complaining that the POTUS wasn't visiting the countries he's visiting on this trip alphabetically.",1,eng,0.90384614,0.057692308,0.115384616,0.0,0.9230769,0.01923077,0.0,0.9468563795089722,0.8695309162139893,0.5135363340377808,0.011088216677308083,0.0007189883617684245,0.0126139335334301,1
145,None of these cars corner worth a damn with your erection stuck in the steering wheel.....,1,eng,0.77272725,0.07575758,0.59090906,0.0,0.3181818,0.0,0.57575756,0.9834917187690735,0.4699714481830597,0.88426274061203,0.003599691204726696,0.0014676961582154036,0.032184574753046036,1
146,"This is more than just ""rich"" skiers.  Summer traffic up there can be brutal as well.  Driving I-70 on just about any weekend, summer or winter kinda sucks these days.

Otherwise, I agree with you",1,eng,0.8,0.1,0.7,0.0,0.3,0.0,0.0,0.02512269653379917,0.0015254899626597762,0.009473619982600212,0.00038747634971514344,0.0002428007428534329,0.0003730097960215062,0
147,"""Councilmembers Ron Menor, Ikaika Anderson, Joey Manahan, Kymberly Pine and Brandon Elefante joined Ozawa""  These are the ones that need to be voted out next election!  Bunch of clowns.",1,eng,0.8333333,0.0,0.0,0.0,0.8333333,0.16666667,0.0,0.14681005477905273,0.014405755326151848,0.002541467547416687,0.0009383783908560872,0.00023265311028808355,0.00019167551363352686,0
148,Obviously you are the one as dumb as a rock.  The Donald said that he would before he said he wouldn't.  That makes him a LIAR.  You may continue to believe he is not but this conversation is over.,1,eng,0.85,0.016666668,0.06666667,0.0,0.85,0.016666668,0.0,0.8360639810562134,0.6876693367958069,0.14983905851840973,0.011409428901970387,0.0010286865290254354,0.003544683801010251,1
149,Canada with seat on the U.N security council means NOTHING unless Canada has some magical influence over Russia and China.  This is just a pipe dream for Little PM Pixie Dust.  Wake up Canada before this intellectual moron gets us into a war.,1,eng,0.7,0.0,0.2,0.0,0.8,0.0,0.0,0.6254238486289978,0.3235822021961212,0.11191913485527039,0.032645490020513535,0.001656360225751996,0.0032048190478235483,1
150,"No, but as his butt boy like our Justin Credible.",1,eng,0.67142856,0.028571429,0.35714287,0.0,0.27142859,0.014285714,0.6571429,0.4448331296443939,0.12311626970767975,0.1844814121723175,0.003675708780065179,0.00046308469609357417,0.0020412588492035866,0
151,"another lib troll of complete stupidity, our child PM hasnt handled anyone , he pays off people but handles no one that matters,, trump is running over our pm , this kid is about gender bs not business and trade.. you ignorant shill liberals hate to admit this  so we continue to see this kind of ignorant lying propaganda that doesnt work and will prove you libs out of office in a few years...",1,eng,0.8103448,0.03448276,0.13793103,0.03448276,0.79310346,0.05172414,0.0,0.943755030632019,0.7168816328048706,0.33530211448669434,0.1070275828242302,0.002387227490544319,0.011767768301069736,1
152,"The Trudeau liberals are trying once again to fix a problem that doesn't need fixing. Canada does not have the extremes of wealth and poverty of the US. 

He is tying to pass off tax credits targeted specifically  for the middle class as tax breaks for the wealthy. Seriously? Do you think the rich need a fitness tax credit or a tax credit for their bus pass? lol

These guys are morons.",1,eng,0.8,0.0,0.2,0.0,0.7,0.1,0.0,0.7517414093017578,0.5537309646606445,0.2150116264820099,0.052305061370134354,0.001225331681780517,0.006672150921076536,1
153,"Indians are already started a race war ,it is just that white people aren't biting. Indians have already killed one person with their night hunting. Indians would rather complain then address a problem.",1,eng,0.7,0.0,0.0,0.1,0.4,0.7,0.0,0.12779390811920166,0.0077852304093539715,0.006454129703342915,0.09437403082847595,0.0037515643052756786,0.0025914243888109922,0
154,Stick your head between your knees and kiss your okole goodbye.,1,eng,0.55,0.025,0.2125,0.0625,0.3375,0.0,0.3875,0.9092311263084412,0.4696866273880005,0.3107861876487732,0.012950396165251732,0.006734353490173817,0.0071684131398797035,1
155,"You aren't that dumb are you,  really.  Gender police?  I'm pretty sure that if you line up 100 people, I can tell if they are male or female.  Go back to smoking your hooch and watching CNN.",1,eng,0.6851852,0.018518519,0.018518519,0.0,0.6296296,0.055555556,0.0,0.9442198872566223,0.6816039085388184,0.3426584005355835,0.1975410282611847,0.003231809940189123,0.013247277587652206,1
156,"YOU ARE SO FULL OF SHIT......THE MORE HE ATTACKS PRESS.....,THE MORE I LOVE HIM",1,eng,0.8448276,0.10344828,0.82758623,0.0,0.6551724,0.01724138,0.0,0.9729869365692139,0.5860247015953064,0.8787115812301636,0.0037797293625772,0.0009458867716602981,0.026423560455441475,1
157,"People who won't let Trump (the 2016 electoral winner) do whatever he wants in office are despots.  Also known as Democrats and Hilary Clinton.

(Constitution be damned.  And if you disagree, you're a despot.)",1,eng,0.6,0.0,0.4,0.0,0.5,0.0,0.0,0.38844823837280273,0.06599640846252441,0.039547521620988846,0.006981167942285538,0.0009892695816233754,0.0008317417232319713,0
158,"Bruce IS a born and raised there Californian. 
And he is Pure WT. 
That moron is doing as much damage as he can thoughout his life. 

Considering that the dems are NOT the ones that run up massive debts, but the GOP does, says that you should fear the GOP much more. 
For example, 2/3 of COlorado's debt comes from Owens and the GOP. 
It is no different in the federal budget. It is the GOP that continues to blow through money. 
ACA was fully funded, and now, the GOP is purposely playing games and driving the price up.
OTOH, the Medicare Part D that was created by the GOP and voted in by the GOP, cost MORE than ACA, serves a small fraction of citizens, and was not funded for a single penny. It all comes from general revenue.",1,eng,0.7,0.0,0.1,0.0,0.7,0.0,0.0,0.34322482347488403,0.22046612203121185,0.1393790990114212,0.022164005786180496,0.0014923247508704662,0.004673834424465895,0
159,The article says he confessed and they caught him doing the killing. How in the hell can he plead not guilty??? Why spent time and money screwing with this person. Sent him to the gas chamber in what ever state still has one and uses it!!!,1,eng,0.5810811,0.08108108,0.3918919,0.27027026,0.13513513,0.013513514,0.4189189,0.39051201939582825,0.02451370842754841,0.1175481453537941,0.0007343219476751983,0.0008485095459036529,0.001122388755902648,0
160,"A day late and a dollar short.  And then to slam the CEO of Merck Pharmaceuticals for quitting his post on Trump's manufacturing council over Trump's initial response show just how much of racist bigot he is.
  Deflect to Obama all you want. Trump is still a racist bigot and he is currently the POTUS not Obama.",1,eng,0.54285717,0.057142857,0.042857144,0.0,0.54285717,0.1,0.0,0.5597520470619202,0.1354943811893463,0.030630404129624367,0.04712994024157524,0.0010268776677548885,0.0019531564321368933,1
161,The ninth district should be broken up. It makes no sense that liberal states like California and states like Idaho under the same liberal idiots. If the justices were elected by the people it would be a different situation.,1,eng,0.6,0.0125,0.1625,0.0,0.6,0.0875,0.0,0.08358696103096008,0.014748423360288143,0.005089988000690937,0.006673443131148815,0.00048573975800536573,0.0005163379828445613,0
162,And the hits just keep on coming. Nunes is as crooked as Trump.,1,eng,0.5081967,0.0,0.0,0.0,0.52459013,0.016393442,0.0,0.06624574214220047,0.0037303485441952944,0.0016919360496103764,0.0004931236617267132,0.00020080400281585753,0.0001465289096813649,0
163,"Let's see, Tory, Wynne, Trudeau, Nutley, etc: A nasty disaster is in store for us Canadians",1,eng,0.8,0.0,0.0,0.0,0.7,0.1,0.0,0.013752295635640621,0.0006054816185496747,0.00035779993049800396,0.0007090001017786562,0.0006531411199830472,0.00017173701780848205,0
164,"Jews are the worst people on the planet. They lie, cheat, and destroy entire nations. They have no boundaries, moral or ethical, when it comes to dealing with the gentiles. They only thing they worship is the almighty fiat money. Those are facts.",1,eng,0.90851516,0.2484166,0.016185785,0.003518649,0.80014074,0.8937368,0.021815622,0.9326057434082031,0.4391007125377655,0.22927309572696686,0.779430627822876,0.0173050407320261,0.04607565328478813,1
165,"I called in to report a lady today on W. 11th in a Blue 4-runner just goofing off with her phone in hand who almost hit me.  She was weaving in and out of lanes with no signals, being oblivious. Then this idiot acted like I was wrong for noticing.  I don't play around, I got her plates, description and called it in right away. I doubt anything was done.
Sadly,  most drivers don't care and rarely do law enforcement. My guess is EPD didn't even respond. How many does it take to die over a darn phone?",1,eng,0.8,0.05,0.575,0.1,0.675,0.0125,0.025,0.3275791108608246,0.15969844162464142,0.08895374089479446,0.0030186064541339874,0.0008546257158741355,0.0015783634735271335,0
166,"Nice try Putin.  We're not as dumb as you need us to be, sorry.",1,eng,0.6527778,0.013888889,0.041666668,0.013888889,0.6527778,0.0,0.0,0.2540881633758545,0.025281403213739395,0.008755173534154892,0.018416963517665863,0.0006997978198342025,0.0006921628955751657,0
167,I will never give it up.  You may not mind that the president has broken tradition but I sure do.  He has lied and so I will always remind people like you who forget that we have a big fat liar for president.,1,eng,0.6447368,0.0,0.013157895,0.0,0.65789473,0.065789476,0.0,0.5123636722564697,0.15217651426792145,0.03823832422494888,0.0073919398710131645,0.0008290032274089754,0.0009453114471398294,1
168,"Because liberals want everything their way, and if you disagree in any way with them you're ""ignorant"". They are mad Trump does the crap that they do to conservatives all the time. Do you think Obama would allow an interview with a bunch of conservative news paper columnists asking hard questions? He never did.",1,eng,0.6375,0.025,0.475,0.0125,0.5625,0.0625,0.0125,0.6514113545417786,0.20044049620628357,0.2281808704137802,0.03914668783545494,0.0021935764234513044,0.004513465333729982,1
169,An excellent idea! Boot out the liars and fakes from cnn and other hack jobs. Get to business and get things done without a bunch of snowflakes asking rigged stupid questions.,1,eng,0.7083333,0.027777778,0.097222224,0.013888889,0.7083333,0.027777778,0.0,0.8348588347434998,0.3966433107852936,0.21452344954013824,0.003496806137263775,0.000798678956925869,0.002722154138609767,1
170,You sound jealous.  And you sound like a typical troll.,1,eng,0.63076925,0.015384615,0.015384615,0.0,0.61538464,0.0,0.0,0.6609086990356445,0.27973562479019165,0.011717838235199451,0.003155637765303254,0.0010362970642745495,0.0007704638410359621,1
171,Bullshit.  If you are black the rules are different.,1,eng,0.85,0.175,0.7625,0.0,0.5125,0.7375,0.0,0.9840462803840637,0.72943115234375,0.9068069458007812,0.4628938138484955,0.00719513650983572,0.10729340463876724,1
172,Trump is a freaking moron. His lack of foreign policy is frankly dangerous. Other US  officials have to constantly walk back his bluster.  He so unqualified it's embarrassing. This isn't a land deal. We are talking about lives and peace at stake.,1,eng,0.9480519,0.038961038,0.6103896,0.0,0.90909094,0.038961038,0.0,0.9666488766670227,0.8447211384773254,0.8299514651298523,0.014098143205046654,0.000883212429471314,0.027420390397310257,1
173,"Begging for war by the insane : Trump, ain""t no big deal?
who knew?",1,eng,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.2258114516735077,0.008143436163663864,0.004362019710242748,0.006062366999685764,0.0016291941283270717,0.0004005373630207032,0
174,"So the jerk making false arrest threats was an ATF agent. Should ""we the people"" be less worried, or MORE?

""Official business""? Bull!",1,eng,0.74626863,0.029850746,0.13432837,0.014925373,0.70149255,0.0,0.0,0.8814364075660706,0.5688315033912659,0.6855208277702332,0.006319371983408928,0.0006420190911740065,0.010745960287749767,1
175,Crooked lieberals. Any surprise ?,1,eng,0.8333333,0.0,0.0,0.0,0.8333333,0.0,0.0,0.0019265725277364254,0.00023508045705966651,0.0002033302007475868,0.00016070419223979115,8.751208224566653e-05,8.863606490194798e-05,0
176,"But didn't matter damaging my country's reputation with a fucked up show! Tourists come here and believe that a jungle is a stroll. Wrong, hence the consequences.",1,eng,0.7285714,0.0,0.62857145,0.0,0.34285715,0.028571429,0.014285714,0.9247388243675232,0.17643125355243683,0.8617863059043884,0.017418939620256424,0.004317753948271275,0.026275863870978355,1
177,"Some of these comments are obviously from Syria's useful idiots. 

Look, even if it is the rebels who used the gas, what choice did they have? Assad is a monster, and with Putin's backing he is winning. What are they supposed to do, just let him? Not everyone gets to survive war. Sometimes innocents are sacrificed. It's ugly but the rebels need our support and showing the world the risks is justified.",1,eng,1.0,0.2,0.0,0.2,1.0,0.6,0.0,0.488171249628067,0.1508360505104065,0.0663428083062172,0.05775679647922516,0.0021765592973679304,0.002952400827780366,0
178,"Yep.  Thing is, it's also falling on the Democrats.  This ""ban"" originated during the Obama administration by Obama himself.  The Dems do this garbage too.  But it's rare I hear their supporters have issue with it until a Republican does it.",1,eng,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.14531821012496948,0.007024884689599276,0.020784499123692513,0.0015643553342670202,0.0003652433806564659,0.0004647042660508305,0
179,This is the lowest mud slinging yet from Trudeau; dirty dirty dirty,1,eng,0.57746476,0.0,0.014084507,0.0,0.5492958,0.0,0.0,0.8792979717254639,0.11595204472541809,0.1502147912979126,0.005479553248733282,0.0008901639375835657,0.0027244046796113253,1
180,"Does this nutcase not realize how many people died on 9/11? Does she really think her losing the Pres election equates to that many lives being lost? Rather than blame Russia, Comey, Bernie, etc., why doesn't she just ask those of us who voted for Obama but not her why we didn't vote for her. She will hear about a lack of accomplishment, bad decisions, the Clinton Foundation, the arrogance, the corruption. She will hear many of us made our minds up the day she forced herself, I mean announced her candidacy. She ran a horrible campaign. We saw it. We lived through it. She makes herself look foolish when she offers these lame untrue excuses.",1,eng,0.7,0.0,0.0,0.1,0.7,0.0,0.0,0.07958067208528519,0.01084902137517929,0.005277911201119423,0.0012628374388441443,0.00031171165755949914,0.00030688580591231585,0
181,"Oh no, Sara.  America stands tall and ready to give tRumpity the bumpity.  I can't wait to stand in line and give him a swift kick.",1,eng,0.6,0.0,0.0,0.4,0.2,0.0,0.0,0.002270400756970048,0.00023538977256976068,0.00020493380725383759,0.0002087718021357432,0.00015691724547650665,0.00010404492786619812,0
182,What we need is more people that care about themselves and quit being ok with just being street trash,1,eng,0.8333333,0.0,0.0,0.0,0.8333333,0.0,0.0,0.6251684427261353,0.08598940074443817,0.013803643174469471,0.012751800939440727,0.0009257235797122121,0.0008448158041574061,1
183,"""Mr. Trump has done more for Americans in under 100 days than Obama did in 8 years.""
Come on Dolphin, that's just ridiculous.",1,eng,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.023564297705888748,0.000964083184953779,0.0007506239926442504,0.000738676986657083,0.000204255135031417,0.00013783299073111266,0
184,Voter fraud?!?! Do you believe that he won 335 electoral colleges and 51% popular vote  in a fradulent way? Should everything you don't like be regarded as fake? Donkeys think better than you. Shameful idiotic trumpler. You are simply a burden for this country,1,eng,0.8035714,0.017857144,0.16071428,0.0,0.8214286,0.0,0.0,0.96271151304245,0.8581568598747253,0.3791191279888153,0.01972220279276371,0.0011414694599807262,0.010812511667609215,1
185,"Perhaps the debate does belong in Congress, but as we all know, the Republican led Congress is incompetent.",1,eng,0.6,0.0,0.0,0.1,0.5,0.2,0.0,0.0011196229606866837,0.00019025779329240322,0.00017497659428045154,0.00015322408580686897,0.00010502669465495273,9.92260393104516e-05,0
186,"So abject stupidity is a prerequisite for getting a CNN show?? Does Jimbo realize that the poem he so reverently worships was written as part of a fund raiser for the SOL pedestal? Nah I didn't think so. As far as Trump wanting to control the ethnic make-up of our country, so what?? The Democrats openly stated their determination to make America ""browner"" when they drastically altered the immigration policies 50 years ago. (They even said America would be ""better"" if we changed to a ""brown"" country without explaining why). The level of self-hate and loathing with liberals is appalling.",1,eng,0.7,0.0,0.1,0.0,0.6,0.2,0.0,0.17104481160640717,0.01574615202844143,0.016707703471183777,0.002153238980099559,0.0005201326566748321,0.0004884687368758023,0
187,"Trudeau is so pathetic leader that he actually says he will do local meetings with Canadians rather then go to Trump's inauguration?.....what a bunch of B.S, When has Trudeau ever not wanted to do ""selfies"".",1,eng,0.62857145,0.014285714,0.071428575,0.0,0.6142857,0.028571429,0.0,0.47780683636665344,0.10855643451213837,0.014571372419595718,0.0031414737459272146,0.00038738048169761896,0.0005441416869871318,0
188,"The Trudeau cabinet members and staff appear to have no sense of ethical responsibility.
Brison's response is cavalier and shows he is completely unaware that this is a serious allegation of impropriety.
Having a gay husband doesn't give him a free pass.",1,eng,0.6,0.0,0.0,0.0,0.4,0.5,0.0,0.01626742258667946,0.0010995304910466075,0.0005900681717321277,0.0027235576417297125,0.00024242019571829587,0.00022644428827334195,0
189,Us hard working taxpayers continue to get raped financially by this liberal government!!! Sorry folks but every single person in this country has some form of injustice done to them - now does that mean that every injustice needs to be financially compensated?? I think the government might as well hand over $10 million cash to everybody to solve all the problems since they seem to think handouts solve the problems. This is really getting stupid!!!,1,eng,0.72131145,0.06557377,0.114754096,0.032786883,0.6721311,0.09836066,0.09836066,0.5877352952957153,0.026345130056142807,0.029700787737965584,0.03138061612844467,0.004211970139294863,0.001937131630256772,1
190,"Comey, just another lying law enforcement official. And to think he actually was the top dog at th FBI.",1,eng,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.020137343555688858,0.0019824281334877014,0.0013485915260389447,0.0003390555502846837,0.00013370491797104478,0.00016246477025561035,0
191,My favorite is the piece done on two women that said Trump harassed them. The reporter made up a whole bunch of things that the women said they never did say. The NY Times is the slim of so called reporting. There are no respectful news outlets left in this country. They get a story and add all their own views and not telling the real stuff. The news these days is just a hunk of crap. Except when the Post says the Bronco's are gong down the toilet.,1,eng,0.6,0.0,0.2,0.0,0.6,0.0,0.0,0.1602499634027481,0.012105956673622131,0.11539942771196365,0.0011822606902569532,0.0004971544840373099,0.0011042262194678187,0
192,"As Matt Taibbi aptly described these hooligans:

""...these people may be dangerous, but their boundless self-pity, their outrageous sense of entitlement and their slapstick incompetence as rebels and terrorists are absolutely ridiculous.""",1,eng,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38447368144989014,0.04904472455382347,0.005732836201786995,0.02662629634141922,0.0013140273513272405,0.0010270209750160575,0
193,"I believe your whole post is contained in your last sentence, but I can't personally appreciate the jolly remarks about Trump and Spicer.  They are both LYING INTENTIONALLY to the American people,  and even with my twisted sense of humor I can't chuckle or even snort.  I applaud almost everything you write, so this isn't meant as a criticism...what those two buffoons are doing should be halted, and damned fast. 

Blessings to you (anyway).  😎",1,eng,0.6,0.0,0.5,0.0,0.7,0.0,0.0,0.05535502731800079,0.012767714448273182,0.006301533430814743,0.00519901979714632,0.0006853712256997824,0.000556540151592344,0
194,"""Imagine what the black market/dispensary weed contains?""

Yes, just what we need in this discussion: more of the imaginary. The imaginary has been haunting MJ since 1923 when it was outlawed in Parliament without debate; the imaginary is what led it to being added to the Narcotic Control Act of 1961, which had the dubious honour of placing cannabis on a controlled substances list with heroin, cocaine, and, ultimately, meth-amphetamines; and the police-imaginary helped fuel public beliefs in growers as gangsters (which I refute above).

And we'll have to go on imagining, since Federal policymakers at Health Canada and elsewhere have rigged things so that independent labs are not legally permitted to test dispensary MJ or they could lose their lab licences. So, thank you, once again HC for perpetuating ignorance and risking the health of CDNs! A level of hypocrisy not seen since Tony Clement left his post as Min. at HC.",1,eng,0.6,0.0,0.1,0.0,0.4,0.2,0.0,0.0014862649841234088,0.00021105121413711458,0.00019248096214141697,0.0001928669516928494,9.390802006237209e-05,9.804300498217344e-05,0
195,"Junior is either an uneducated moron or a shameless pathological liar. Frankly I’ll argue it’s both. No matter how many times these shameless liars claim we hate Latino’s the issue remains; we hate illegal immigration and our laws not being enforced. As for this profound stupidity demonizing our corn, this staggering hypocrite has absolutely no problem with Mexico exporting cheap agriculture produce to America that created thousands of jobs in Mexico and South America. While Junior laughably claims we have killed thousands of corn growing jobs in Mexico, this clueless wonder says nothing of the tens of thousands of manufacturing jobs we exported to Mexico.
As for our unconstitutional illegal war on drugs, this has exposed naked just how corrupt the Mexican government is. Legalize all drugs and Mexico is still ran by criminals as they have ALWAYS been a corrupt country.",1,eng,0.67142856,0.042857144,0.18571429,0.0,0.64285713,0.24285714,0.0,0.9234948754310608,0.6987116932868958,0.41069555282592773,0.28226974606513977,0.004178269766271114,0.02162977121770382,1
196,Bull shit there is no Race about it so let's not even go there to nsf it had to end up with someone dying over stupidity,1,eng,0.962963,0.074074075,0.8148148,0.037037037,0.8888889,0.018518519,0.0,0.9925680160522461,0.5291967391967773,0.9176875948905945,0.011251289397478104,0.22982104122638702,0.1466631293296814,1
197,"THAT WAS MY POINT, DICK. Holy hell. Christians=Muslims. It's all the same.",1,eng,0.7714286,0.18571429,0.6,0.0,0.62857145,0.62857145,0.3857143,0.9714719653129578,0.6777122020721436,0.8764034509658813,0.5684492588043213,0.010800094343721867,0.11522012948989868,1
198,"We require people to take a test before granting them a license to drive, but any idiot can have children, and as many of them as possible. This guy should be required to undergo a vasectomy.",1,eng,0.8,0.0,0.1,0.0,0.8,0.0,0.1,0.8543198108673096,0.5691965222358704,0.12193403393030167,0.036904267966747284,0.007046641316264868,0.005207808688282967,1
199,"And Women are still being oppressed, repressed, and distressed...even by an American president. Disgusting.",1,eng,0.5135135,0.027027028,0.04054054,0.013513514,0.45945945,0.24324325,0.0,0.8499899506568909,0.09454358369112015,0.07222864031791687,0.31115004420280457,0.004125088453292847,0.008106047287583351,1
